rt,trans,trial_type,number,letter,choice,correct,too_slow,trial_start,stim_appear,experiment_time
0.859063724012231,2,2,6,I,0,1,1,94494.483260115,94496.510943155,94498.392675884
1.32892258200445,2,1,1,E,0,1,1,94498.401064162,94500.430262718,94502.778981468
0.749930763995508,2,2,7,R,0,1,1,94502.787250144,94504.81488376,94506.580201344
1.2204545160057,3,3,2,E,1,1,1,94506.588677774,94508.618517272,94510.85054486
0.942383761008387,1,3,7,A,1,1,1,94510.861980489,94512.886083465,94514.849740303
0.875602237007115,3,2,8,U,0,1,1,94514.858016352,94516.887035286,94518.785155626
1.50626889598789,2,1,7,R,0,1,1,94518.79486908,94520.825041375,94523.353882334
0.86914742999943,1,1,4,I,1,1,1,94523.362601156,94525.393704072,94527.277676819
1.57796453899937,3,3,9,E,1,1,1,94527.287374382,94529.308918604,94531.907883687
1.07503942800395,1,3,7,U,1,1,1,94531.917120818,94533.947851012,94536.043778682
0.93226485500054,1,3,9,M,0,1,1,94536.052709232,94538.082559333,94540.028804499
0.786728366001626,1,3,7,K,0,1,1,94540.038067748,94542.068142829,94543.864509791
0.775962952000555,3,1,4,A,1,1,1,94543.873054209,94545.902883459,94547.699575173
1.00507237500278,2,2,2,K,1,1,1,94547.708397449,94549.737792093,94551.755200808
0.778542739994009,1,2,3,G,1,1,1,94551.763832945,94553.788342179,94555.585830294
2.20319617100176,2,1,9,U,0,1,1,94555.594482847,94557.625369292,94560.83798059
1.0809117359895,2,2,7,A,1,0,1,94560.846215025,94562.877842343,94564.974008797
1.68676437401155,2,1,9,M,0,1,1,94564.982448163,94567.010453167,94569.709196462
2.55347448200337,2,2,2,G,1,1,1,94569.717888154,94571.748629462,94575.313556683
0.933939169000951,1,2,8,A,1,0,1,94575.324435335,94577.349524171,94579.297507884
1.96147142098926,2,1,1,I,0,1,1,94579.306061443,94581.335836397,94584.316436058
0.795619623997482,1,1,9,M,0,1,1,94584.325218683,94586.392200001,94588.202264142
1.79444845500984,3,3,3,U,1,1,1,94588.21077317,94590.240555541,94593.05323224
1.72767466900405,3,1,8,K,1,1,1,94593.063636486,94595.093127078,94597.838908455
1.3180948520021,2,2,3,I,1,1,1,94597.847180752,94599.878496053,94602.211447352
0.871892915005446,1,2,2,K,1,1,1,94602.219644804,94604.246850042,94606.13165837
1.40446352200524,3,3,3,R,0,1,1,94606.140684663,94608.166189507,94610.578906773
1.12603863299591,3,2,9,A,0,1,1,94610.587689526,94612.615348663,94614.764066799
1.97123259099317,1,2,8,I,0,1,1,94614.772252805,94616.803525501,94619.783237454
2.17650804299046,3,3,7,M,0,1,1,94619.793778628,94621.821491562,94625.01937179
1.69848004200321,3,1,4,R,1,1,1,94625.027974216,94627.058253008,94629.771790289
0.799493787999381,2,2,1,A,1,1,1,94629.782464564,94631.812061873,94633.62496941
1.88487675201031,3,3,8,M,0,1,1,94633.633955464,94635.662205394,94638.559143271
0.866924686997663,3,2,2,I,1,1,1,94638.567685107,94640.594793879,94642.477654473
1.28763380899909,1,2,8,U,0,1,1,94642.486263824,94644.513672552,94646.813793095
0.951635149001959,1,2,4,A,1,1,1,94646.822805416,94648.851163462,94650.81561717
1.66634479200002,3,3,1,I,1,1,1,94650.824483373,94652.855609125,94655.535228064
0.843114268005593,1,3,8,M,0,1,1,94655.543832969,94657.572648391,94659.435334321
0.77132785700087,3,2,4,K,1,1,1,94659.443705375,94661.472686672,94663.257826908
1.87904776200594,2,1,7,G,0,1,1,94663.266310716,94665.292382321,94668.19020002
0.750064681007643,1,1,2,K,1,1,1,94668.19872894,94670.227851836,94671.991338594
0.724463915990782,2,2,9,R,0,1,1,94672.000025577,94674.029090751,94675.777040144
1.27593747200444,2,1,2,G,1,1,1,94675.785803143,94677.816869997,94680.111985114
1.68406923100702,3,3,9,E,1,1,1,94680.120689111,94682.149722145,94684.84777194
1.67386096200789,3,1,7,M,0,1,1,94684.856696146,94686.88550582,94689.582425692
1.12255326200102,3,3,8,K,0,1,1,94689.592946151,94691.622369486,94693.768994079
1.27174561198626,3,2,9,K,0,1,1,94693.778349133,94695.804974658,94698.087099728
1.24639975398895,3,3,3,U,1,1,1,94698.095620328,94700.125805952,94702.388698116
0.81519138099975,3,2,8,E,0,1,1,94702.398972925,94704.425565829,94706.2576721
1.06834731499839,3,3,1,U,1,1,1,94706.266537483,94708.293233597,94710.376844949
0.80023858298955,1,3,6,M,0,1,1,94710.385126364,94712.414233992,94714.227427054
0.869406943005743,1,3,9,U,1,1,1,94714.237482952,94716.266440733,94718.149533536
1.36856648699904,3,2,3,G,1,1,1,94718.157927704,94720.186025517,94722.566021749
1.23339432501234,2,1,2,M,0,0,1,94722.577257059,94724.604718964,94726.849912017
1.38853911499609,3,3,1,R,0,1,1,94726.860842904,94728.889619582,94731.286986591
1.48211376399559,1,3,4,I,1,1,1,94731.297412626,94733.32461482,94735.821592981
0.738342605007347,1,3,7,U,0,0,1,94735.831056509,94737.860012293,94739.606489078
0.848375949994079,1,3,2,E,1,1,1,94739.614888859,94741.645948241,94743.508549163
1.2392830739991,3,1,7,M,0,1,1,94743.517562823,94745.547290416,94747.794458784
1.26187539901002,1,1,9,I,0,1,1,94747.803478112,94749.832467565,94752.112714002
1.19004580599722,2,2,8,K,1,0,1,94752.121370616,94754.15251669,94756.364500038
1.59394515299937,2,1,7,R,0,1,1,94756.373478743,94758.403009833,94761.017177104
1.0195316850004,1,1,9,M,0,1,1,94761.026188501,94763.053875304,94765.085428831
0.798470531997737,1,1,1,I,0,1,1,94765.094344064,94767.123205209,94768.93724853
